ID,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,city,median_income_range,Housevalue_Range,Housing_Age_range,Residents,block
14599,-122.16,37.45,37,2926,874,1363,815,4.5987,356000,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14599,Block 14599
14600,-122.16,37.45,19,2207,810,1304,775,2.1406,402500,Vacaville,0.4999 < income <= 2.566375 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14600,Block 14600
14601,-122.16,37.44,34,2199,529,1193,532,4.2972,405900,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14601,Block 14601
14602,-122.16,37.42,34,4448,610,2571,581,11.0492,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14602,Block 14602
14603,-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,29.0 < Housing_Age < 37.0 ,R14603,Block 14603
14604,-122.17,40.2,28,1782,334,873,311,3.3594,79100,Grover Beach,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14604,Block 14604
14605,-122.17,40.11,24,1631,340,1042,333,1.7708,59000,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14605,Block 14605
14606,-122.17,39.94,32,2352,477,1316,447,2.2292,57400,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14606,Block 14606
14607,-122.17,39.92,16,1566,306,652,287,1.9038,60800,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,1.0 < Housing_Age < 18.0 ,R14607,Block 14607
14608,-122.17,38.08,7,18392,2782,8276,2742,6.4232,229200,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14608,Block 14608
14609,-122.17,38.07,15,2125,278,857,272,6.4599,219700,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14609,Block 14609
14610,-122.17,38.06,16,3515,626,1764,626,4.4397,187100,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14610,Block 14610
14611,-122.17,37.88,33,3626,502,1348,480,7.6107,423200,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14611,Block 14611
14612,-122.17,37.88,32,3633,508,1393,506,7.6917,401800,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14612,Block 14612
14613,-122.17,37.87,38,1261,177,472,183,6.917,438000,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14613,Block 14613
14614,-122.17,37.78,52,653,128,296,121,4.175,144000,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14614,Block 14614
14615,-122.17,37.78,49,893,177,468,181,3.875,140600,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14615,Block 14615
14616,-122.17,37.78,42,1524,260,651,267,3.6875,157300,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14616,Block 14616
14617,-122.17,37.77,39,1612,342,912,322,3.3958,141900,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14617,Block 14617
14618,-122.17,37.77,31,2424,533,1360,452,1.871,90700,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14618,Block 14618
14619,-122.17,37.77,30,3326,746,1704,703,2.875,135300,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,29.0 < Housing_Age < 37.0 ,R14619,Block 14619
14620,-122.17,37.76,47,2118,413,965,382,2.1842,107900,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14620,Block 14620
14621,-122.17,37.76,41,1594,367,1074,355,1.9356,90600,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14621,Block 14621
14622,-122.17,37.76,40,1685,343,949,342,1.8426,94800,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14622,Block 14622
14623,-122.17,37.76,38,1764,397,987,354,2.4333,98200,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14623,Block 14623
14624,-122.17,37.76,33,1280,307,999,286,2.5625,89300,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14624,Block 14624
14625,-122.17,37.75,48,1751,390,935,349,1.4375,90000,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14625,Block 14625
14626,-122.17,37.75,47,998,211,597,185,3.1587,100400,Vacaville,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14626,Block 14626
14627,-122.17,37.75,44,1218,248,763,254,2.3281,88800,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14627,Block 14627
14628,-122.17,37.75,43,1587,320,907,306,1.9821,98300,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14628,Block 14628
14629,-122.17,37.75,41,1257,271,828,230,2.5043,92300,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14629,Block 14629
14630,-122.17,37.75,38,992,279,732,259,1.6196,85100,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14630,Block 14630
14631,-122.17,37.75,37,1379,287,835,259,2.4962,91800,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14631,Block 14631
14632,-122.17,37.74,47,463,134,327,137,2.15,97200,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14632,Block 14632
14633,-122.17,37.74,46,769,183,693,178,2.25,84200,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14633,Block 14633
14634,-122.17,37.74,46,1026,226,749,225,3.0298,107600,Vacaville,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14634,Block 14634
14635,-122.17,37.74,43,818,193,494,179,2.4776,101600,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14635,Block 14635
14636,-122.17,37.74,41,1613,445,1481,414,2.4028,97700,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14636,Block 14636
14637,-122.17,37.74,34,1223,281,824,280,2.2917,92500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14637,Block 14637
14638,-122.17,37.73,52,1555,289,620,292,3.7159,183300,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14638,Block 14638
14639,-122.17,37.73,43,1473,371,1231,341,2.1587,86500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14639,Block 14639
14640,-122.17,37.72,5,1692,398,814,328,3.663,158300,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,1.0 < Housing_Age < 18.0 ,R14640,Block 14640
14641,-122.17,37.72,46,1369,284,766,289,3.5313,159700,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14641,Block 14641
14642,-122.17,37.72,43,3783,814,2139,789,4.0202,166300,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14642,Block 14642
14643,-122.17,37.72,42,3008,659,1817,664,3.371,165000,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14643,Block 14643
14644,-122.17,37.69,24,2262,391,1125,366,4.7609,212600,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,18.0 < Housing_Age < 29.0 ,R14644,Block 14644
14645,-122.17,37.48,39,2427,401,1178,408,5.9629,352700,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14645,Block 14645
14646,-122.17,37.46,47,2312,332,1044,282,9.459,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14646,Block 14646
14647,-122.17,37.45,35,1025,242,388,232,5.1995,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14647,Block 14647
14648,-122.17,37.45,33,1828,396,766,378,4.4531,500001,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14648,Block 14648
14649,-122.17,37.43,24,3924,1142,7174,950,4.0972,387500,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14649,Block 14649
14650,-122.18,40.02,30,1952,397,961,333,2.25,68200,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14650,Block 14650
14651,-122.18,39.93,35,1387,272,610,237,2.1759,59500,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14651,Block 14651
14652,-122.18,39.75,30,4157,834,1885,774,1.6948,67500,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14652,Block 14652
14653,-122.18,39.7,23,1658,307,836,297,3.35,85400,Grover Beach,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14653,Block 14653
14654,-122.18,39.55,28,1471,259,673,246,3.25,81600,Grover Beach,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14654,Block 14654
14655,-122.18,38.49,15,1743,366,655,264,3.3393,146900,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,1.0 < Housing_Age < 18.0 ,R14655,Block 14655
14656,-122.18,38.35,24,407,68,175,61,6.0266,216700,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,18.0 < Housing_Age < 29.0 ,R14656,Block 14656
14657,-122.18,38.29,18,1953,265,658,270,8.0113,393000,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,1.0 < Housing_Age < 18.0 ,R14657,Block 14657
14658,-122.18,38.17,7,4093,651,2228,646,5.2523,161300,Vacaville,4.767 < income <= 15.0001 ,119400.0 < House_Value <= 180400.0 ,1.0 < Housing_Age < 18.0 ,R14658,Block 14658
14659,-122.18,38.07,10,4976,849,2089,803,5.3288,201800,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14659,Block 14659
14660,-122.18,37.91,31,7200,876,2428,843,10.9405,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14660,Block 14660
14661,-122.18,37.9,36,4760,610,1511,572,9.0064,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14661,Block 14661
14662,-122.18,37.89,18,4845,735,1634,734,8.1489,499000,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,1.0 < Housing_Age < 18.0 ,R14662,Block 14662
14663,-122.18,37.88,36,542,119,231,121,4.9,354200,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14663,Block 14663
14664,-122.18,37.86,33,4449,636,1684,617,8.9571,399700,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14664,Block 14664
14665,-122.18,37.81,37,1643,262,620,266,5.4446,336700,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14665,Block 14665
14666,-122.18,37.81,30,292,38,126,52,6.3624,483300,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14666,Block 14666
14667,-122.18,37.8,34,1355,195,442,195,6.2838,318200,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14667,Block 14667
14668,-122.18,37.8,23,2317,336,955,328,6.7527,285800,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14668,Block 14668
14669,-122.18,37.79,46,2109,387,922,329,3.9712,208100,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14669,Block 14669
14670,-122.18,37.79,39,617,95,236,106,5.2578,253000,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14670,Block 14670
14671,-122.18,37.78,50,1642,322,713,284,3.2984,160700,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14671,Block 14671
14672,-122.18,37.78,43,1985,440,1085,407,3.4205,136700,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14672,Block 14672
14673,-122.18,37.77,52,2744,547,1479,554,2.2768,96200,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14673,Block 14673
14674,-122.18,37.77,52,1748,362,1029,366,2.0556,100000,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14674,Block 14674
14675,-122.18,37.77,51,2107,471,1173,438,3.2552,120100,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14675,Block 14675
14676,-122.18,37.77,42,1180,257,877,268,2.8125,97300,Vacaville,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14676,Block 14676
14677,-122.18,37.77,27,909,236,396,157,2.0786,97500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14677,Block 14677
14678,-122.18,37.76,52,754,175,447,165,3.9063,93800,Vacaville,3.5446 < income <= 4.767 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14678,Block 14678
14679,-122.18,37.76,50,1187,261,907,246,1.9479,89500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14679,Block 14679
14680,-122.18,37.76,49,2308,452,1299,451,1.8407,96700,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14680,Block 14680
14681,-122.18,37.76,43,2018,408,1111,367,1.8913,91200,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14681,Block 14681
14682,-122.18,37.76,37,1575,358,933,320,2.2917,107000,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14682,Block 14682
14683,-122.18,37.75,46,941,218,621,195,1.325,87100,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14683,Block 14683
14684,-122.18,37.75,45,990,261,901,260,2.1731,82000,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14684,Block 14684
14685,-122.18,37.75,45,330,76,282,80,4.0469,80700,Vacaville,3.5446 < income <= 4.767 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14685,Block 14685
14686,-122.18,37.75,43,1036,233,652,213,2.069,84600,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14686,Block 14686
14687,-122.18,37.75,36,1047,214,651,166,1.712,82100,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14687,Block 14687
14688,-122.18,37.74,46,2103,391,1339,354,2.2467,88900,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14688,Block 14688
14689,-122.18,37.74,42,541,154,380,123,2.3456,83500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14689,Block 14689
14690,-122.18,37.74,35,504,126,323,109,1.8438,90500,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14690,Block 14690
14691,-122.18,37.73,44,548,119,435,136,2.1111,79700,Vacaville,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14691,Block 14691
14692,-122.18,37.72,45,1498,313,1003,305,3.8047,156700,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14692,Block 14692
14693,-122.18,37.71,45,726,147,519,135,3.375,157500,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14693,Block 14693
14694,-122.18,37.7,35,2562,554,1398,525,3.3906,178900,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,29.0 < Housing_Age < 37.0 ,R14694,Block 14694
14695,-122.18,37.68,5,2087,407,840,401,5.4858,187800,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14695,Block 14695
14696,-122.18,37.47,37,2848,328,852,327,13.367,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14696,Block 14696
14697,-122.18,37.46,40,2529,293,831,258,15.0001,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14697,Block 14697
14698,-122.18,37.45,43,2061,437,817,385,4.4688,460200,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14698,Block 14698
14699,-122.18,37.45,37,5257,1360,2128,1264,4,394300,Vacaville,3.5446 < income <= 4.767 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14699,Block 14699
14700,-122.18,37.44,44,2237,347,948,346,8.2436,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,37.0 < Housing_Age < 52.0 ,R14700,Block 14700
14701,-122.18,37.41,21,1034,117,323,117,10.7237,500001,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14701,Block 14701
14702,-122.19,40.2,30,2750,476,1296,464,3.5305,73600,Grover Beach,2.566375 < income <= 3.5446 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14702,Block 14702
14703,-122.19,40.07,21,1548,290,744,265,1.9773,55000,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14703,Block 14703
14704,-122.19,39.91,39,2467,529,1433,502,1.8571,53500,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14704,Block 14704
14705,-122.19,39.74,39,4179,814,2111,809,2.3507,65600,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,37.0 < Housing_Age < 52.0 ,R14705,Block 14705
14706,-122.19,39.53,34,2679,533,1287,505,2.165,58700,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,29.0 < Housing_Age < 37.0 ,R14706,Block 14706
14707,-122.19,39.5,23,462,97,261,90,2.1705,53000,Grover Beach,0.4999 < income <= 2.566375 ,14999.0 < House_Value <= 119400.0 ,18.0 < Housing_Age < 29.0 ,R14707,Block 14707
14708,-122.19,38.13,5,7854,1446,4361,1395,4.9504,214800,Vacaville,4.767 < income <= 15.0001 ,180400.0 < House_Value <= 265000.0 ,1.0 < Housing_Age < 18.0 ,R14708,Block 14708
14709,-122.19,38.09,8,614,118,278,115,6.3735,166300,Vacaville,4.767 < income <= 15.0001 ,119400.0 < House_Value <= 180400.0 ,1.0 < Housing_Age < 18.0 ,R14709,Block 14709
14710,-122.19,38.07,20,3000,525,1207,491,4.6406,217500,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,18.0 < Housing_Age < 29.0 ,R14710,Block 14710
14711,-122.19,37.84,18,1617,210,533,194,11.6017,392600,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,1.0 < Housing_Age < 18.0 ,R14711,Block 14711
14712,-122.19,37.83,29,1791,271,661,269,6.8538,368900,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14712,Block 14712
14713,-122.19,37.83,28,1326,184,463,190,8.2049,335200,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,18.0 < Housing_Age < 29.0 ,R14713,Block 14713
14714,-122.19,37.82,32,1835,264,635,263,8.317,365900,Vacaville,4.767 < income <= 15.0001 ,265000.0 < House_Value <= 500001.0 ,29.0 < Housing_Age < 37.0 ,R14714,Block 14714
14715,-122.19,37.8,52,1813,271,637,277,4.0114,263400,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14715,Block 14715
14716,-122.19,37.8,48,1694,259,610,238,4.744,257300,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14716,Block 14716
14717,-122.19,37.8,46,1938,341,768,332,4.2727,246900,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14717,Block 14717
14718,-122.19,37.79,50,968,195,462,184,2.9844,179900,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14718,Block 14718
14719,-122.19,37.79,50,954,217,546,201,2.6667,172800,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14719,Block 14719
14720,-122.19,37.79,47,1229,243,582,256,2.9514,198100,Vacaville,2.566375 < income <= 3.5446 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14720,Block 14720
14721,-122.19,37.79,45,2718,451,1106,454,4.6563,231800,Vacaville,3.5446 < income <= 4.767 ,180400.0 < House_Value <= 265000.0 ,37.0 < Housing_Age < 52.0 ,R14721,Block 14721
14722,-122.19,37.79,28,3144,761,1737,669,2.9297,140500,Vacaville,2.566375 < income <= 3.5446 ,119400.0 < House_Value <= 180400.0 ,18.0 < Housing_Age < 29.0 ,R14722,Block 14722
14723,-122.19,37.78,52,2492,415,1109,375,4.3125,164400,Vacaville,3.5446 < income <= 4.767 ,119400.0 < House_Value <= 180400.0 ,37.0 < Housing_Age < 52.0 ,R14723,Block 14723
